Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Actual_Close,Predicted_Close,Signal
5.729000091552734,5.748000144958496,5.3470001220703125,5.605999946594238,36778,-0.0012470995166724,5.713499975204468,6.595766655604044,7.512600002288818,5.704588951770531,6.209899973869324,7.511316735303219,4.908483212435429,31.069846320491067,-0.5783359994161286,-0.5491939903488211,5.185999870300293,5.864154,0
5.703000068664551,5.703000068664551,4.947999954223633,5.185999870300293,118808,-0.0749197431849966,5.557999944686889,6.491166639328003,7.431439990997315,5.610300027866852,6.125499963760376,7.46398943327107,4.787010494249682,29.468981022787887,-0.5841942616695972,-0.5561940446129763,5.684000015258789,5.191288,1
5.8480000495910645,5.889999866485596,5.546999931335449,5.684000015258789,84706,0.0960277974186798,5.481099939346313,6.421833308537801,7.361359996795654,5.623700025574476,6.071399974822998,7.388176563864638,4.754623385781358,40.586615976181335,-0.5424000765248316,-0.5534352509953473,6.355000019073486,5.767092,0
5.831999778747559,6.400000095367432,5.822999954223633,6.355000019073486,128751,0.1180506688974993,5.516699934005738,6.375266647338867,7.301739988327026,5.756663660756114,6.06564998626709,7.3760869327449665,4.755213039789213,47.32162540508367,-0.4499470812891584,-0.5327376170541096,5.714000225067139,5.918219,-1
6.269999980926514,6.309000015258789,5.613999843597412,5.714000225067139,136649,-0.1008654275503528,5.513599967956543,6.308499987920126,7.222419986724853,5.748906672449027,6.009500002861023,7.276284923642104,4.742715082079941,42.75959324708956,-0.423518683047595,-0.5108938302528067,6.26800012588501,5.7084274,1
5.828999996185303,6.302999973297119,5.787000179290772,6.26800012588501,104854,0.0969548265657203,5.594199991226196,6.258133331934611,7.1639199924469,5.843287300346479,5.976400017738342,7.174655273324016,4.778144762152668,45.47541542626207,-0.3537925250090739,-0.4794735692040601,5.974999904632568,5.921218,0
6.202000141143799,6.2179999351501465,5.874000072479248,5.974999904632568,98527,-0.0467454076847312,5.655900001525879,6.220999987920125,7.09681999206543,5.867235046580313,5.926550006866455,7.0295799290832095,4.8235200846497,45.43195550905057,-0.3185051820872466,-0.4472798917806975,6.400000095367432,5.882549,0
5.934999942779541,6.510000228881836,5.89300012588501,6.400000095367432,117251,0.0711297401704307,5.8,6.206733322143554,7.037319993972778,5.964101419087061,5.909150004386902,6.96770172098697,4.850598287786834,53.85354620023201,-0.2533255656415845,-0.4084890265528749,6.943999767303467,5.9091578,0
6.980000019073486,7.22100019454956,6.565999984741211,6.943999767303467,171262,0.0849999474734075,5.974499988555908,6.208099985122681,6.990279998779297,6.142264755126408,5.934599995613098,7.068198604834672,4.801001386391524,60.913890216330266,-0.1559760283215494,-0.3579864269066098,6.138000011444092,7.046418,-1
6.686999797821045,6.822999954223633,6.061999797821045,6.138000011444092,146540,-0.1160713973025326,6.026999998092651,6.190999984741211,6.925980005264282,6.1414893471841685,5.911699986457824,7.006895303557766,4.816504669357883,55.61835268436919,-0.1422237955231624,-0.3148339006299204,5.864999771118164,6.361003,0
6.190000057220459,6.349999904632568,5.715000152587891,5.864999771118164,134654,-0.0444770674188543,6.052899980545044,6.15756664276123,6.862440004348755,6.091218515172167,5.883199977874756,6.950364817248649,4.816035138500863,54.09862581455513,-0.1516062671114166,-0.2821883739262196,6.238999843597412,5.776258,1
5.949999809265137,6.26200008392334,5.763999938964844,6.238999843597412,101637,0.0637681307885107,6.158199977874756,6.136399968465169,6.804680004119873,6.11808784761312,5.858099961280823,6.862056966248629,4.854142956313018,60.38960847952728,-0.1273947360256766,-0.251229646346111,5.879000186920166,6.01273,-1
