Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close
2023-11-22,1999.0999755859373,1999.4000244140625,1991.0,1991.4000244140625,6075,-0.0039513950988462,1969.8099975585935,1966.439998372396,1931.6179956054689,1978.00361881654,1975.5549926757808,2011.4308871111696,1939.6790982403927,51.60576906179077,12.89965155144887,12.61618796720871,2002.199951171875
2023-11-24,1991.9000244140625,2002.199951171875,1991.5,2002.199951171875,63,0.0054232834314593,1973.6099975585937,1970.8699951171875,1933.4619946289065,1982.4029519720557,1976.3049926757808,2013.7966838596992,1938.8133014918635,52.8840800780196,14.022795507903991,12.897509475347766,2011.800048828125
2023-11-27,2011.699951171875,2011.800048828125,2011.699951171875,2011.800048828125,228,0.0047947746930225,1981.5300048828128,1973.683329264323,1935.2239965820315,1987.747878673159,1977.4649963378904,2017.8800744224727,1937.0499182533083,58.1533535333429,15.508767417785748,13.419761063835365,2039.699951171875
2023-11-28,2040.5999755859373,2042.699951171875,2039.699951171875,2039.699951171875,174665,0.0138681288729471,1990.95,1977.6366617838544,1937.3879956054689,1997.1937100365617,1979.6399963378904,2028.168070945494,1931.1119217302871,68.38118876486932,18.721885569271308,14.480185964922551,2047.0999755859373
2023-11-29,2041.699951171875,2052.10009765625,2036.0,2047.0999755859373,15290,0.0036279965638135,1999.4799926757807,1981.783329264323,1939.6899951171877,2006.2675765000845,1982.7349975585937,2039.8857339273693,1925.5842611898177,75.10500019554289,21.61624634697864,15.90739804133377,2038.0999755859373
2023-11-30,2046.0999755859373,2047.0999755859373,2033.0999755859373,2038.0999755859373,2506,-0.0043964633419645,2007.2799926757807,1984.5433268229167,1941.539995117188,2012.0552854247849,1985.6999938964843,2047.9193927590252,1923.4805950339432,69.79108162482031,22.91962021729637,17.309842476526292,2071.0
2023-12-01,2038.300048828125,2073.199951171875,2036.0,2071.0,614,0.0161424978206008,2015.989990234375,1987.9633260091143,1944.57599609375,2022.772506256642,1989.9699951171876,2062.9514309751503,1916.9885592592243,86.80844543110533,26.304093200378706,19.108692621296772,2024.0999755859373
2023-12-04,2075.300048828125,2130.199951171875,2021.0,2024.0999755859373,1071,-0.0226460764915802,2020.239990234375,1989.349991861979,1946.549995117188,2023.0138643165135,1991.599993896484,2066.1643484902424,1917.0356393027253,67.70266800173967,24.91467158770729,20.26988841457888,2018.5
2023-12-05,2035.0999755859373,2037.0,2010.199951171875,2018.5,289,-0.0027666496978817,2024.3199951171875,1990.7566569010417,1948.587995605469,2022.193161713511,1993.444995117187,2068.789514015369,1918.100476219005,63.41691257859743,23.095443820637,20.834999495790505,2030.5
2023-12-06,2019.9000244140625,2035.800048828125,2019.0,2030.5,417,0.0059450086698042,2027.439990234375,1992.6066569010416,1951.1899951171877,2023.703495947418,1996.6299926757808,2072.614782764804,1920.645202586758,65.88446629270739,22.364191936799894,21.140837983992384,2029.9000244140625
2023-12-07,2029.199951171875,2034.9000244140625,2024.0,2029.9000244140625,67,-0.0002954816970881,2031.289990234375,1994.1333251953124,1954.35599609375,2024.830137486808,2000.549993896484,2074.8011609965656,1926.2988267964024,61.59273337623839,21.48854990771565,21.21038036873704,1998.300048828125
2023-12-08,2031.699951171875,2033.0999755859373,1995.0,1998.300048828125,449,-0.0155672571091568,2030.9,1994.503328450521,1957.1139965820312,2020.006485003411,2002.2549987792968,2074.531464976679,1929.978532581914,53.667120744494696,18.0368260500652,20.575669505002672,1978.0
2023-12-11,2004.0999755859373,2004.199951171875,1977.199951171875,1978.0,651,-0.0101586590262207,2027.519995117188,1994.1499959309897,1959.7119970703125,2012.3689422755176,2004.525,2070.1345155763693,1938.91548442363,50.06146020239359,13.507559006641712,19.162047405330483,1977.800048828125
2023-12-12,1984.199951171875,1994.199951171875,1977.800048828125,1977.800048828125,95,-0.0001010875489761,2021.3300048828123,1993.5366658528649,1962.667998046875,2006.0836889214463,2006.1400024414056,2067.0540890841385,1945.2259157986728,45.17287725325841,9.789105144019004,17.28745895306819,1982.300048828125
2023-12-13,1978.5,2024.800048828125,1975.0,1982.300048828125,2252,0.002275255278038,2014.8500122070316,1993.4400024414065,1965.8219995117188,2001.7593907226608,2007.165002441406,2065.5760642480764,1948.753940634736,47.92522147169087,7.123204195878316,15.254608001630212,2030.199951171875
2023-12-14,2024.699951171875,2040.0999755859373,2024.300048828125,2030.199951171875,236,0.0241638002138309,2014.060009765625,1995.1533325195312,1970.0559985351565,2006.9304017134264,2010.6700012207027,2065.4923736281703,1955.8476288132351,55.460220488395706,8.774434076513444,13.95857321660686,2021.0999755859373
2023-12-15,2032.5999755859373,2043.4000244140625,2018.300048828125,2021.0999755859373,261,-0.0044823050954586,2009.0700073242188,1996.3366658528648,1974.145998535156,2009.5066878720647,2012.5299987792964,2066.0366148807634,1959.0233826778292,51.81710331049815,9.242215171847649,13.015301607655015,2026.300048828125
2023-12-18,2024.300048828125,2032.800048828125,2024.0,2026.300048828125,100,0.0025728926351999,2009.2900146484376,1997.496667480469,1978.0680004882813,2012.560026227712,2014.7650024414056,2066.537975390018,1962.992029492794,47.12695001083559,9.918206600083522,12.39588260614072,2038.4000244140625
2023-12-19,2025.199951171875,2042.699951171875,2025.199951171875,2038.4000244140625,498,0.0059714629099156,2011.280017089844,1999.3900024414063,1981.8460009765624,2017.2582077161392,2017.8000061035152,2067.4994496059776,1968.1005626010528,48.17151014225641,11.300041736182491,12.176714432149074,2034.5
2023-12-20,2037.0999755859373,2037.0999755859373,2030.300048828125,2034.5,258,-0.0019132772602784,2011.680017089844,2001.6466674804688,1985.3160009765625,2020.3930790404772,2019.560003662109,2068.9933278153453,1970.1266795088727,49.22680912402468,11.942787638999334,12.129929073519127,2039.0999755859373
2023-12-21,2035.800048828125,2044.5,2033.0,2039.0999755859373,228,0.0022609857881235,2012.6000122070316,2004.5666666666664,1988.6419995117187,2023.7943329578336,2021.9450012207028,2070.2475915499103,1973.642410891495,42.20047837264951,12.677212964141518,12.239385851643606,2057.10009765625
2023-12-22,2055.699951171875,2068.699951171875,2052.199951171875,2057.10009765625,202,0.0088274838339599,2018.480017089844,2007.6633382161456,1992.3980004882808,2029.849926539364,2024.6900085449213,2074.4848055764232,1974.89521151342,59.39639141753828,14.54405493145282,12.70031966760545,2058.199951171875
2023-12-26,2060.0,2060.800048828125,2054.199951171875,2058.199951171875,64,0.0005346621279529,2026.5000122070312,2011.8500040690103,1995.0139990234372,2035.004476472548,2027.010003662109,2078.5685472916075,1975.4514600326108,61.60139835194232,15.928673791060646,13.34599049229649,2081.89990234375
2023-12-27,2067.300048828125,2081.89990234375,2064.800048828125,2081.89990234375,586,0.0115148924954453,2036.9099975585937,2016.3966674804688,1998.2299975585936,2043.530917540039,2029.1200012207028,2086.0403900683787,1972.1996123730269,64.05906927297298,18.722560184338363,14.421304430704865,2073.89990234375
2023-12-28,2081.60009765625,2087.300048828125,2066.5,2073.89990234375,338,-0.0038426439191403,2046.0699829101563,2020.1333292643228,2001.2539965820315,2049.0525511407136,2030.4599975585932,2090.3471175672344,1970.572877549952,61.56675012210248,20.059963367853925,15.549036218134678,2062.39990234375
2023-12-29,2068.0,2068.89990234375,2062.10009765625,2062.39990234375,47,-0.0055451085112659,2049.289978027344,2023.5433268229167,2003.395993652344,2051.4793422685384,2031.6749938964845,2093.178922500692,1970.171065292277,68.84183089838368,19.96180388635912,16.431589751779565,2064.39990234375
2024-01-02,2063.5,2073.699951171875,2057.10009765625,2064.39990234375,61,0.0009697440335054,2053.619970703125,2026.22665608724,2005.3159912109372,2053.8285350094857,2031.344989013672,2092.02580766635,1970.664170360994,78.45850247357544,19.816957524659983,17.108663306355652,2034.199951171875
