Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close,Predicted_Close,Signal,Strategy_Return,Cumulative_PnL
2023-11-22,23.67200088500977,23.67200088500977,23.67200088500977,23.67200088500977,37,,23.27040023803711,22.98093338012696,22.73768001556397,23.41852964251228,23.06625003814697,24.095411226497696,22.03708884979625,60.21745551988477,0.2661760641280359,0.1662464385110388,24.32900047302246,24.097305,1,,
2023-11-24,24.315000534057617,24.32900047302246,24.26000022888184,24.32900047302246,4,0.027754290446513785,23.42020034790039,23.065500068664555,22.769300041198736,23.584069793514125,23.14335002899169,24.306715459364924,21.979984598618472,61.96436728730372,0.3243210828065344,0.1978613673701379,24.67200088500977,24.59725,1,0.027754290446513785,1.0277542904465138
2023-11-27,24.80500030517578,24.850000381469727,24.67200088500977,24.67200088500977,14,0.014098417745013858,23.665900421142577,23.130333455403647,22.80022006988526,23.78187544651333,23.238450050354004,24.57184651272069,21.90505358798732,65.21479493045331,0.3935421863421631,0.2369975311645429,24.93000030517578,24.925762,1,0.014098417745013858,1.042243999772459
2023-11-28,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,59633,0.010457174566768312,23.929000473022462,23.20766677856445,22.83418006896973,23.9906254208156,23.32085008621216,24.854260079243904,21.78744009318041,76.20080074016067,0.4638715837540665,0.2823723416824477,25.07200050354004,25.14386,1,0.010457174566768312,1.0531429272192465
2023-11-29,25.049999237060547,25.30500030517578,24.850000381469727,25.07200050354004,5716,0.005695956543360969,24.12830047607422,23.28130009969076,22.87174007415772,24.18723907222004,23.432400131225585,25.13418232578979,21.73061793666138,76.21623939977685,0.5250143287895561,0.3309007391038694,25.292999267578125,25.236982,1,0.005695956543360969,1.0591415835666353
2023-11-30,25.03499984741211,25.325000762939453,24.96500015258789,25.292999267578125,882,0.008814564438401451,24.309100341796874,23.359600067138672,22.906020050048834,24.38828638046696,23.56280012130737,25.41635634893879,21.70924389367596,76.40499314916904,0.5845646506205142,0.3816335214071984,25.499000549316406,25.303041,1,0.008814564438401451,1.068477455304374
2023-12-01,25.39999961853028,25.565000534057617,25.155000686645508,25.499000549316406,491,0.008144596833256745,24.46980037689209,23.446666781107584,22.947120056152347,24.590234411166858,23.70020017623901,25.701868535089016,21.69853181738901,88.6171359977609,0.640992330933063,0.4335052833123713,24.55500030517578,24.85144,-1,0.008144596833256745,1.0771797734032524
2023-12-04,25.59000015258789,25.934999465942383,24.450000762939453,24.55500030517578,194,-0.0370210684263832,24.54440040588379,23.486800130208334,22.96630004882813,24.58382821007757,23.76790018081665,25.789964206288445,21.74583615534485,72.06573488149967,0.6025924332871426,0.4673227133073256,24.201000213623047,24.303373,-1,0.0370210684263832,1.1170581195019302
2023-12-05,24.55500030517578,24.655000686645508,24.0,24.201000213623047,369,-0.014416619309840395,24.60660037994385,23.52443345387777,22.98742004394532,24.51422311981311,23.82050018310547,25.82946598629383,21.81153437991711,61.971830985915545,0.5374005696140571,0.481338284568672,23.888999938964844,23.95924,-1,0.014416619309840395,1.133162321157756
2023-12-06,24.18000030517578,24.354999542236328,23.888999938964844,23.888999938964844,76,-0.012892040490234513,24.6112003326416,23.55473346710205,23.006200027465823,24.40054617784069,23.88955020904541,25.80114408435064,21.97795633374018,54.39894829970972,0.4553111893320434,0.4761328655213462,23.73200035095215,23.676857,-1,0.012892040490234513,1.14777109568413
2023-12-07,23.920000076293945,23.934999465942383,23.73200035095215,23.73200035095215,107,-0.006572045226414747,24.61720027923584,23.583233451843263,23.03130004882813,24.278992391133684,23.943800258636475,25.766432012305668,22.121168504967283,48.157532447337125,0.3732832326390607,0.4555629389448892,22.97100067138672,23.281994,-1,0.006572045226414747,1.155314299234538
2023-12-08,23.815000534057617,23.815000534057617,22.96999931335449,22.97100067138672,164,-0.032066394248763674,24.481400299072263,23.589366785685225,23.040420074462894,24.041175714816056,23.950800323486327,25.7564329801215,22.145167666851155,41.65339057913883,0.2440558478841978,0.4132615207327509,22.77300071716309,22.909021,-1,0.032066394248763674,1.192361063035027
2023-12-11,23.049999237060547,23.049999237060547,22.7549991607666,22.77300071716309,54,-0.008619561553113497,24.2915002822876,23.58946679433187,23.05116008758545,23.81059844251552,23.978700351715087,25.6859672089568,22.27143349447338,41.92061022932547,0.1242331899999058,0.3554558545861819,22.72800064086914,22.813334,1,0.008619561553113497,1.2026386926113932
2023-12-12,22.78499984741211,22.78499984741211,22.72800064086914,22.72800064086914,3,-0.0019760275271951677,24.07130031585693,23.57100016276042,23.08136009216309,23.613762478579808,24.000150394439697,25.627467480584283,22.37283330829511,38.3099184147366,0.0253495267109826,0.2894345890111421,22.638999938964844,22.778296,1,-0.0019760275271951677,1.200262245449523
2023-12-13,22.809999465942383,23.665000915527344,22.52499961853028,22.638999938964844,89,-0.003915905464392577,23.828000259399413,23.564266840616867,23.110580101013188,23.436532925922545,23.978150367736816,25.66857526796877,22.287725467504867,38.9801484370485,-0.0595120834446198,0.2196452545199897,24.09600067138672,23.682545,1,-0.003915905464392577,1.1955621319638632
2023-12-14,23.76499938964844,24.20499992370605,23.76499938964844,24.09600067138672,125,0.06435799886699844,23.70830039978028,23.61130021413168,23.17338012695313,23.556436152370573,24.00870037078857,25.683612691379643,22.333788050197505,47.87680206509455,-0.0090929209124297,0.1738976194335058,23.8700008392334,23.998882,-1,0.06435799886699844,1.2725061182982198
2023-12-15,24.0049991607666,24.01000022888184,23.8700008392334,23.8700008392334,4,-0.009379142839321397,23.545400428771973,23.648600260416668,23.23382015228272,23.61344791361836,24.00760040283204,25.68286427955754,22.332336526106527,42.53258919517356,0.0124844183460091,0.1416149792160065,23.83099937438965,23.85782,-1,0.009379142839321397,1.284441134945649
2023-12-18,23.83099937438965,23.83099937438965,23.81999969482422,23.83099937438965,76,-0.00163391133106483,23.47300033569336,23.66960023244222,23.27964012145997,23.653002724667683,24.00870037078857,25.68344400426327,22.33395673731388,39.33216544860807,0.0261362405883467,0.1185192314904745,24.040000915527344,23.921677,1,0.00163391133106483,1.2865397978701225
2023-12-19,23.96500015258789,24.065000534057617,23.959999084472656,24.040000915527344,32,0.008770154279064801,23.45690040588379,23.699300257364907,23.32562015533448,23.72336603209672,24.031750392913818,25.694237513966605,22.36926327186103,40.11116565664024,0.0532067514320644,0.1054567354787925,24.347000122070312,24.039282,-1,0.008770154279064801,1.2978229503836003
2023-12-20,24.07999992370605,24.38500022888184,23.96500015258789,24.347000122070312,928,0.012770349203467646,23.502700424194337,23.76060028076172,23.377040176391606,23.83675404845555,24.05695037841797,25.722666998814542,22.3912337580214,41.082218017236606,0.098299461573081,0.1040252806976502,24.30699920654297,24.215908,-1,-0.012770349203467646,1.281249298102927
2023-12-21,24.32999992370605,24.3700008392334,24.30699920654297,24.30699920654297,89,-0.001642950479598615,23.56020030975342,23.815933609008788,23.424040145874027,23.922253168107808,24.08870029449463,25.74771607710504,22.42968451188422,38.40015235017971,0.1293173299711512,0.1090836905523504,24.290000915527344,24.321434,1,0.001642950479598615,1.2833543272517305
2023-12-22,24.520000457763672,24.575000762939453,24.165000915527344,24.290000915527344,81,-0.0006993167223640073,23.69210033416748,23.86456699371337,23.474000167846683,23.98911639491136,24.08675031661988,25.74466817433799,22.42883245890176,46.85348798656387,0.1507893879231332,0.117424830026507,24.143999099731445,24.146051,-1,-0.0006993167223640073,1.2824568561099652
2023-12-26,24.28499984741211,24.28499984741211,24.09000015258789,24.143999099731445,227,-0.006010778521731819,23.829200172424315,23.928866958618165,23.50234016418457,24.017276886696827,24.06035022735596,25.695690533809,22.42500992090292,49.28802078593357,0.1542469592701927,0.1247892558752441,24.375,24.164955,1,0.006010778521731819,1.2901654202357187
2023-12-27,24.23500061035156,24.375,24.14999961853028,24.375,540,0.009567632077617239,23.993900108337403,23.99806696573893,23.53764015197753,24.082317452751944,24.03260021209717,25.624052184996057,22.44114823919828,56.195811813681146,0.1736255048282551,0.1345565056658463,24.13400077819824,24.215624,-1,0.009567632077617239,1.3025092482957985
