Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close,Predicted_Close,Signal,Strategy_Return,Cumulative_PnL
2023-12-07,465.0,469.25,465.0,468.25,322,0.007530930607853703,460.8,469.2416666666667,477.42,464.2587753090983,465.8125,480.878910007942,450.7460899920581,45.038167938931295,-3.603178626095314,-4.7152798467539325,465.75,465.29648,-1,0.007530930607853703,1.1137526630829624
2023-12-08,468.0,472.0,465.75,465.75,319,-0.005339028296849957,461.05,468.7916666666667,476.965,464.5299070710804,465.7,480.7311956312983,450.6688043687017,48.96265560165976,-3.236130885795262,-4.419450054562199,460.5,461.40033,-1,0.005339028296849957,1.1196990200668544
2023-12-11,465.5,466.25,460.5,460.5,379,-0.011272141706924366,461.55,468.1166666666667,476.64,463.7971966945203,465.525,480.72013426279136,450.3298657372086,42.85714285714285,-3.3304823042404905,-4.2016565044978575,462.5,461.70642,1,0.011272141706924366,1.1323204260901523
2023-12-12,459.25,467.0,459.25,462.5,265,0.004343105320304019,462.65,467.5916666666666,476.115,463.56134275006207,464.7875,478.9856049514232,450.5893950485769,44.1860465116279,-3.206905981891396,-4.0027063999765655,456.75,457.86896,-1,0.004343105320304019,1.1372382129569933
2023-12-13,462.5,462.5,455.0,456.75,256,-0.012432432432432416,463.35,466.85833333333335,475.5,462.3229167955053,463.7125,476.8336711207518,450.5913288792482,41.30434782608696,-3.5322304474938164,-3.908611209480016,456.75,456.9779,1,0.012432432432432416,1.1513768501991615
2023-12-14,459.0,460.0,456.75,456.75,106424,0.0,462.85,466.25,474.915,461.3096591963225,463.0125,476.04633754132817,449.9786624586718,44.881889763779526,-3.746860949632492,-3.876261157510511,483.0,479.521,1,0.0,1.1513768501991615
2023-12-15,479.25,484.0,477.75,483.0,108554,0.05747126436781613,464.7,466.6833333333333,474.625,465.25335752426383,463.425,478.4005063178107,448.4494936821893,66.76829268292684,-1.7783023863550511,-3.456669403279419,477.0,476.96317,-1,0.05747126436781613,1.217547933543941
2023-12-18,482.5,482.75,475.5,477.0,129446,-0.012422360248447228,466.375,466.675,474.325,467.3891107016704,463.925,480.0283667614488,447.8216332385512,65.17857142857142,-0.6943513480452452,-2.904205792232585,472.75,473.01025,-1,0.012422360248447228,1.2326727525941763
2023-12-19,477.25,478.25,471.5,472.75,130033,-0.008909853249475908,466.8,466.525,474.015,468.3638178468212,464.0875,480.4905444863798,447.68445551362015,63.29479768786127,-0.1762204622123704,-2.358608726228542,469.75,471.2525,-1,0.008909853249475908,1.243655685924418
2023-12-20,472.75,475.5,468.25,469.75,131027,-0.0063458487572712885,467.3,466.56666666666666,473.7,468.615850965581,464.075,480.4594438416781,447.6905561583219,55.16129032258064,-0.0075854894121221,-1.888404078865258,472.5,470.87582,1,0.0063458487572712885,1.251547736813415
2023-12-21,470.0,474.0,469.25,472.5,108597,0.0058541777541245565,467.725,466.45,473.39,469.3220598809298,464.2625,480.9551354704244,447.5698645295756,55.16129032258064,0.3439955917210113,-1.4419241447480042,473.0,472.96225,1,0.0058541777541245565,1.2588745197324929
2023-12-22,472.5,474.0,471.5,473.0,80484,0.0010582010582009804,468.45,466.6166666666667,472.93,469.9907762662153,464.75,481.881841699044,447.61815830095605,58.64406779661017,0.6554167169196035,-1.0224559724144828,480.25,478.71362,1,0.0010582010582009804,1.260206662081416
2023-12-26,473.0,481.0,471.5,480.25,114198,0.015327695560253707,470.425,467.15833333333336,472.67,471.85608967235794,465.9875,483.8653567831548,448.10964321684526,58.07560137457045,1.470286068947928,-0.5239075641420007,476.5,476.43842,-1,0.015327695560253707,1.2795227261408035
2023-12-27,479.75,480.25,474.5,476.5,107950,-0.007808433107756363,471.825,467.1333333333333,472.4,472.70043700465646,467.2375,484.3289529270917,450.1460470729084,58.07560137457045,1.792815777016358,-0.0605628959103289,474.25,474.31262,-1,0.007808433107756363,1.2895137937577281
2023-12-28,476.0,478.75,474.0,474.25,99398,-0.004721930745015701,473.575,467.0,472.105,472.9821757310826,468.4625,483.6865071839819,453.2384928160181,54.19580419580419,1.845591864226492,0.3206680561170352,471.25,471.9008,-1,0.004721930745015701,1.2956027885865946
2023-12-29,473.75,475.0,470.5,471.25,109649,-0.00632577754348973,475.025,467.01666666666665,471.69,472.6672346890675,468.9375,483.8696932326746,454.0053067673254,53.81944444444444,1.6265920252689057,0.5818528499474094,463.75,465.52298,-1,0.00632577754348973,1.3037984836119183
2024-01-02,470.5,470.75,462.5,463.75,187193,-0.01591511936339518,473.1,466.65,470.865,471.0459192910552,468.9,483.882797152982,453.917202847018,52.188552188552194,0.838183695313262,0.63311901902058,465.25,464.4786,1,0.01591511936339518,1.3245485921044158
2024-01-03,464.75,466.0,461.75,465.25,147913,0.0032345013477088624,471.925,466.5916666666666,470.26,469.9921157835906,469.15,483.6852565925619,454.614743407438,51.86440677966102,0.3305910300167625,0.5726134212198165,466.5,465.43817,1,0.0032345013477088624,1.3288328463106833
