Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close
2023-11-23,176.4499969482422,179.1999969482422,174.5,178.64999389648438,289,0.0,176.9199981689453,168.70166625976563,161.56299987792968,176.23623864699272,172.5099998474121,186.00832408828057,159.01167560654363,57.90010390289123,4.899785901387986,5.094823604155232,178.64999389648438
2023-11-24,177.35000610351562,181.0,177.35000610351562,178.64999389648438,137,0.0,177.33499755859376,169.4933329264323,161.97099975585937,176.67510323780937,173.3949996948242,185.9930276317725,160.7969717578759,55.35134981766978,4.781916087493357,5.032242100822858,179.6999969482422
2023-11-27,176.8000030517578,182.8999938964844,176.8000030517578,179.6999969482422,45,0.0058774312209952,177.43999786376952,170.34499969482422,162.39099975585938,177.22508391243352,174.42499923706055,185.3608132151451,163.489185258976,60.09019029967442,4.718834099682027,4.969560500594692,183.6499938964844
2023-11-28,183.3500061035156,183.3500061035156,183.3000030517578,183.6499938964844,10,0.0219810629678525,178.15999755859374,171.2316660563151,162.71399963378906,178.3932493640791,175.24249877929688,186.3783203122949,164.10667724629886,60.40267517062885,4.930734474337129,4.96179529534318,182.1000061035156
2023-11-29,184.0,184.0,180.5500030517578,182.1000061035156,28,-0.0084399011406581,178.28999786376954,172.03333282470703,163.19199981689454,179.06720513488574,176.35749893188478,185.21569408334523,167.49930378042433,53.94737466520986,4.916916830262153,4.952819602326975,195.0
2023-11-30,182.3500061035156,195.6999969482422,182.3500061035156,195.0,16,0.0708401618018141,180.179997253418,173.0683329264323,163.99499969482423,181.96407692854285,177.839998626709,188.65074417942492,167.02925307399303,70.33731636457871,5.879117142683498,5.138079110398279,193.8999938964844
2023-12-01,193.8999938964844,193.8999938964844,193.8999938964844,193.8999938964844,44,-0.0056410569411056,182.4749969482422,174.02333272298176,164.84999969482422,184.1342436499868,178.989998626709,191.4585090647864,166.5214881886316,66.10349299158784,6.478229525722526,5.406109193463129,188.8999938964844
2023-12-04,189.5500030517578,189.5500030517578,186.8500061035156,188.8999938964844,24,-0.0257864886920486,183.5749969482422,174.79166564941406,165.65199951171874,185.0007436948045,179.7499984741211,192.7043695528328,166.79562739540938,62.412763959668105,6.47493319305255,5.619873993381013,193.8500061035156
2023-12-05,188.5,190.3000030517578,188.5,193.8500061035156,41,0.0262044063894664,185.304997253418,175.64833272298176,166.51199951171876,186.6097004963883,180.90499877929688,194.5798273357455,167.23017022284824,62.8571497295059,6.793434952426964,5.854586185190204,185.25
2023-12-06,192.4499969482422,192.4499969482422,185.8500061035156,185.25,10,-0.0443642292119568,185.96499786376955,176.4133326212565,167.23199951171875,186.3624822243177,181.4499984741211,194.89168586436105,168.00831108388113,58.37145006257082,6.279514932825322,5.939571934717227,185.5
2023-12-07,189.1999969482422,190.6000061035156,187.3500061035156,185.5,5,0.001349527665317,186.6499984741211,177.22333272298178,167.9979995727539,186.2056672744417,181.7849983215332,195.2824491387583,168.28754750430812,64.62312313003099,5.825252639031163,5.916708075580014,185.1499938964844
2023-12-08,187.25,187.25,187.25,185.1499938964844,2,-0.0018868253558792,187.29999847412108,178.02999928792318,168.7779995727539,186.01372666026765,182.31749801635743,195.43992938887968,169.1950666438352,58.40092818714248,5.375043772227855,5.808375214909582,194.0
2023-12-11,193.75,193.75,193.75,194.0,2,0.0477991163665041,188.7299987792969,179.19333241780598,169.6759994506836,187.4657763584008,183.0849983215332,197.0713872397168,169.09860940334963,67.22605507804275,5.667045360372072,5.78010924400208,191.1499938964844
2023-12-12,188.1999969482422,191.3000030517578,188.1999969482422,191.1499938964844,32,-0.0146907531109051,189.4799987792969,179.98833211263022,170.5239993286133,188.1356340925978,183.8199981689453,197.8830667941536,169.75692954373702,62.159527298376325,5.603888905670459,5.7448651763357566,194.6499938964844
2023-12-13,197.25,197.4499969482422,197.25,194.6499938964844,5,0.0183102281546259,190.73499755859376,181.1499984741211,171.48999908447266,189.3200631478499,184.51249771118165,199.29502185735532,169.72997356500795,64.5719425180271,5.7697476502128495,5.749841671111176,200.1000061035156
2023-12-14,197.3999938964844,202.75,197.3999938964844,200.1000061035156,3,0.0279990361054391,191.24499816894533,182.30833180745444,172.5839993286133,191.28005277615276,185.71249771118164,201.48312162474835,169.94187379761493,67.77133321534224,6.268700658603677,5.853613468609676,201.8000030517578
2023-12-15,202.25,202.8500061035156,201.3000030517578,201.8000030517578,47,0.0084957366136348,192.03499908447267,183.3383321126302,173.69899932861327,193.1927710080809,187.25499801635743,202.9807730633636,171.52922296935125,68.11475003864727,6.723792365794111,6.027649248046563,209.5500030517578
2023-12-18,209.5500030517578,209.5500030517578,209.5500030517578,209.5500030517578,14936,0.0384043601724439,194.1,184.53333231608076,174.96899932861328,196.16681319784036,188.8374984741211,206.8090549331318,170.86594201511042,69.98456461257886,7.621954901447083,6.346510378726668,202.3999938964844
2023-12-19,193.1999969482422,203.8999938964844,191.3000030517578,202.3999938964844,24391,-0.0341207781013841,194.9549987792969,185.5883321126302,176.06699920654296,197.30011877941195,190.12999801635743,208.09890469545817,172.1610913372567,64.4175937168518,7.66841251213404,6.610890805408143,190.6000061035156
2023-12-20,200.8500061035156,202.3000030517578,189.6000061035156,190.6000061035156,26871,-0.058300336703586,195.4899993896485,186.12999877929687,176.92499938964843,196.08191647470352,190.72749862670895,207.864580045132,173.59041720828597,46.82540346587844,6.676112041157552,6.623935052558026,193.6000061035156
2023-12-21,190.0,197.3999938964844,188.5500030517578,193.6000061035156,22625,0.0157397686460234,196.3,186.62333221435543,177.8109994506836,195.6306600435784,191.47499923706056,207.67238657198897,175.27761190213215,49.7893345414629,6.0619038426300165,6.5115288105724245,192.8000030517578
2023-12-22,192.1999969482422,194.25,189.1999969482422,192.8000030517578,12282,-0.0041322470378953,197.06500091552732,187.23333231608072,178.56899963378908,195.11599513597469,192.18249969482423,207.21545772175543,177.149541667893,52.91045260498095,5.447787160536535,6.298780480565247,194.3500061035156
2023-12-26,192.8000030517578,195.3999938964844,191.9499969482422,194.3500061035156,6725,0.0080394347885028,197.1000015258789,187.7566660563151,179.3729998779297,194.9767244028003,192.91500015258788,206.7684112790811,179.06158902609465,50.393081534668624,5.028205534415065,6.044665491335211,197.75
2023-12-27,194.8999938964844,199.9499969482422,194.0500030517578,197.75,16051,0.0174941795199814,197.76000213623044,188.4666661580404,180.1869998168945,195.48095632956387,193.62000045776367,206.91188261216783,180.32811830335947,60.702050320538966,4.913396587920744,5.818411710652319,198.0
2023-12-28,196.75,201.3500061035156,195.1499938964844,198.0,12012,0.0012642225031604,198.095002746582,189.03999938964844,180.98599975585935,195.93896426964315,194.41500015258788,206.66705268958088,182.1629476155949,60.702050320538966,4.787396455050043,5.6122086595318645,188.3000030517578
2023-12-29,197.1999969482422,198.1499938964844,185.6499938964844,188.3000030517578,18775,-0.0489898835769807,196.91500244140624,189.44666595458983,181.47299987792968,194.5500622300276,194.0800003051758,206.6275286906072,181.53247191974435,52.324729480311646,3.860332247328017,5.261833377091095,190.1499938964844
2024-01-02,188.6499938964844,192.5500030517578,188.6499938964844,190.1499938964844,15062,0.0098246989630588,195.7500015258789,190.08666585286457,181.97099975585937,193.750049805747,193.8925003051758,206.56282742125728,181.2221731890943,46.831270696694986,3.2375851178108803,4.856983725235052,186.25
2024-01-03,190.75,191.0500030517578,184.8000030517578,186.25,14584,-0.0205100921465583,193.4200012207031,190.36499938964843,182.37899963378905,192.38640438652027,193.7600006103516,206.70265319885368,180.81734802184943,46.03560286055437,2.401671641486047,4.365921308485251,185.5500030517578
2024-01-04,186.8500061035156,187.6000061035156,185.0500030517578,185.5500030517578,11156,-0.003758372876468,191.7350021362305,190.66499938964844,182.72699981689453,191.14342232565437,193.3450004577637,206.79772213517504,179.89227878035229,42.28814135745841,1.6635439859132362,3.825445843970848,182.8000030517578
2024-01-05,185.8500061035156,187.5500030517578,182.0500030517578,182.8000030517578,17958,-0.0148208027742953,190.9550018310547,190.80333302815757,183.13699981689453,189.62643700312768,193.2225006103516,207.02564659917107,179.41935462153208,34.63586901285348,0.8469078570637407,3.229738246589427,181.3999938964844
2024-01-08,181.6999969482422,183.6999969482422,179.5,181.3999938964844,20570,-0.0076586932817337,189.7350006103516,190.8949996948242,183.5409997558594,188.13072007464703,193.0175003051758,207.41265031420207,178.62235029614945,31.78570114836046,0.0857602125921914,2.60094263978998,184.1000061035156
2024-01-09,183.9499969482422,186.75,182.75,184.1000061035156,15659,0.0148843015318509,188.86500091552733,191.07666676839196,184.00399993896485,187.3978629889868,192.96500091552736,207.4880537698424,178.44194806121232,25.024535355619605,-0.2961722696960862,2.0215196578927666,181.1499938964844
2024-01-10,184.3000030517578,184.8000030517578,180.3999938964844,181.1499938964844,20459,-0.0160239658295962,187.54499969482424,191.125,184.44499969482425,186.26188679035,192.3225006103516,207.76088469477256,176.88411652593058,27.27272727272725,-0.8273605470390066,1.451743616906412,184.0500030517578
2024-01-11,182.25,187.9499969482422,180.9499969482422,184.0500030517578,25947,0.0160088835384151,186.175,191.13833363850912,184.77999969482423,185.85972611060595,191.96750106811524,207.8398307831561,176.09517135307436,41.34742489434756,-1.0027653269065129,0.9608418281438272,180.0
2024-01-12,183.5,186.8500061035156,179.0,180.0,22098,-0.0220049061918183,184.37500000000003,191.0683334350586,185.18399963378903,184.79432136322305,191.23500137329103,207.9175844009301,174.55241834565194,32.51928333160738,-1.4518403656676355,0.4783053893815346,185.25
2024-01-16,182.0,187.1000061035156,181.5500030517578,185.25,19773,0.0291666666666665,184.06999969482425,190.7433334350586,185.58199951171875,184.8771720244552,190.49250106811525,206.8321302384194,174.15287189781108,41.29181161335829,-1.3683311753446503,0.1089780764362976,179.1999969482422
2024-01-17,184.8999938964844,185.1499938964844,178.35000610351562,179.1999969482422,21947,-0.0326585859744011,182.975,190.25333353678383,185.7479995727539,183.84495837423464,189.36250076293945,205.53456615948264,173.19043536639626,34.16927649774435,-1.7699315554273198,-0.2668038499364258,179.9499969482422
2024-01-18,180.5,182.3500061035156,175.5500030517578,179.9499969482422,21872,0.0041852679284175,182.34499969482425,189.9550003051758,185.8729995727539,183.13678356950876,187.88250045776368,201.4901340158041,174.27486689972326,30.30974310223816,-2.004576507851908,-0.6143583815195224,185.1499938964844
2024-01-19,182.0,186.1499938964844,181.6499938964844,185.1499938964844,16740,0.0288968993410867,182.30499877929688,189.66499989827477,186.1609994506836,183.50282181077705,187.02000045776367,198.81988791352663,175.2201130020007,37.18843484758867,-1.7507563976940048,-0.8416379847544189,192.25
2024-01-22,184.4499969482422,193.1499938964844,183.5,192.25,24808,0.0383473202137134,183.2499984741211,189.8983332316081,186.5189993286133,185.0932178451812,187.10250015258788,199.0301567773045,175.17484352787122,54.15351646648413,-0.9655605948944695,-0.866422506782429,192.9499969482422
2024-01-23,192.25,194.5,188.6000061035156,192.9499969482422,22035,0.0036410764537955,184.40499877929688,190.14666646321612,186.80199920654297,186.5217231366468,187.06999969482425,198.9264411974017,175.21355819224672,53.01724208804508,-0.2835349461758483,-0.749844994661113,189.4499969482422
2024-01-24,193.8000030517578,195.75,188.1000061035156,189.4499969482422,24251,-0.0181394146429494,184.93999786376952,190.28999989827477,187.1009991455078,187.05413655693687,186.90249938964843,198.5101424765417,175.2948563027552,53.4782540910929,-0.025155478419947,-0.6049070914128798,186.9499969482422
2024-01-25,189.9499969482422,190.5,184.3500061035156,186.9499969482422,22135,-0.0131960941687584,185.5199981689453,190.05499979654948,187.26699920654295,187.03520208262876,186.5324989318848,197.59977110704293,175.46522675672657,51.46442726608748,-0.0218649497973046,-0.4882986630897648,193.8500061035156
2024-01-26,187.1999969482422,194.8000030517578,186.0,193.8500061035156,20939,0.0369083138160397,186.4999984741211,190.1450002034505,187.61499938964843,188.2742573591536,186.3374992370605,196.68671250000924,175.98828597411185,60.635217245848935,0.5313903536730038,-0.2843608597372111,189.25
2024-01-29,192.8500061035156,194.3500061035156,188.6499938964844,189.25,18399,-0.0237297186416347,187.42499847412108,189.96500040690103,187.78399932861328,188.4516651120348,185.8999992370605,194.813562334274,176.9864361398471,57.11695220725149,0.5918447016536561,-0.1091197474590376,194.0
2024-01-30,190.1000061035156,197.4499969482422,189.0500030517578,194.0,24467,0.0250990752972259,188.29999847412108,189.7616668701172,188.14199920654295,189.46045327348295,186.18499908447265,195.76151234355532,176.60848582538995,58.6538343547645,1.0113819292549522,0.1149805878837603,194.0500030517578
2024-01-31,194.0,195.5500030517578,192.0500030517578,194.0500030517578,19761,0.0002577476894731,189.78499908447264,189.50333353678383,188.60399932861327,190.29491686953293,186.37999954223636,196.44293025934337,176.3170688251293,61.87845412544851,1.3325423147892934,0.3584929332648669,194.1999969482422
2024-02-01,193.3999938964844,195.3000030517578,191.1499938964844,194.1999969482422,25789,0.0007729651848775,191.20999908447263,188.99166666666667,188.92999938964843,191.00493142929824,186.77749938964843,197.4296310409809,176.125367738316,59.844801446372855,1.580943357137869,0.6029830180394674,191.9499969482422
2024-02-02,194.1999969482422,195.0500030517578,190.5,191.9499969482422,21292,-0.0115859940028715,191.88999938964844,188.6433334350586,189.2379992675781,191.1767615236517,187.09749908447264,197.9764749848783,176.21852318406698,62.01004350057065,1.5780559304065491,0.7979976005128837,189.5
2024-02-05,190.75,192.3000030517578,188.5,189.5,19509,-0.0127637248616513,191.61499938964843,188.6066665649414,189.45499938964844,190.87189579207865,187.4324989318848,198.16593507753163,176.6990627862379,54.52609041000795,1.362368806123044,0.9108718416349156,188.1999969482422
2024-02-06,188.8500061035156,189.1999969482422,186.0,188.1999969482422,24114,-0.0068601744156084,191.13999938964844,188.4266662597656,189.6459994506836,190.38609600229017,187.77249908447263,198.1254038761166,177.41959429282872,60.66350402441407,1.074153649850416,0.943528203278016,190.6999969482422
2024-02-07,189.3999938964844,191.8000030517578,188.6999969482422,190.6999969482422,36785,0.013283740916784,191.26499938964844,188.3566660563151,189.8869995117188,190.44316890155417,188.10249862670895,198.3830123739339,177.82198487948406,62.22980320160207,1.0355331866755932,0.9619291999575316,188.8000030517578
2024-02-08,190.4499969482422,190.5,188.3500061035156,188.8000030517578,38553,-0.0099632612841626,191.45,188.17166595458983,190.06899963378908,190.14441147431845,188.48499908447263,198.23174625795585,178.73825191098948,54.48955514540138,0.8419075763583521,0.9379248752376956,196.3000030517578
2024-02-09,190.25,197.0,190.0500030517578,196.3000030517578,36014,0.0397245756290796,191.69499969482425,188.12333272298176,190.32199981689453,191.2636099429438,189.09749908447264,199.2037514941816,178.99124667476372,54.93301187657816,1.278902809570127,1.006120462104182,195.6000061035156
2024-02-12,195.3500061035156,198.6499938964844,192.0500030517578,195.6000061035156,14808,-0.0035659548515526,192.3300003051758,188.0433329264323,190.5919998168945,192.05204560850228,189.87749938964845,199.4196243082539,180.335374471043,53.22778192236935,1.5508633888982215,1.1150690474629898,193.0
2024-02-13,195.0500030517578,197.1000061035156,191.6499938964844,193.0,10712,-0.0132924643271208,192.2300003051758,188.1999994913737,190.5519998168945,192.22440095241092,190.26499938964844,199.6439325270607,180.88606625223616,54.42092433656588,1.5388563657107852,1.199826511112549,187.0500030517578
2024-02-14,192.0,192.0,186.6499938964844,187.0500030517578,10601,-0.0308289997318248,191.53000030517575,188.0966664632161,190.415,191.2836013341104,190.65749969482425,198.6397382663991,182.67526112324936,50.11468588247234,1.037268697932518,1.1673149484765428,189.3000030517578
2024-02-15,188.8000030517578,190.6000061035156,187.1999969482422,189.3000030517578,8205,0.0120288690900336,191.04000091552732,188.19833323160807,190.42300018310547,190.92294710095533,191.125,197.37375029653955,184.87624970346045,44.15917405872463,0.8119533605229776,1.0962426308858295,190.8500061035156
2024-02-16,191.0,191.75,188.1499938964844,190.8500061035156,10449,0.008188077267669,190.93000183105465,188.375,190.36300018310547,190.90968510142085,191.4100006103516,196.9961318961141,185.82386932458903,52.2284211358491,0.7498181873591534,1.0269577421804943,191.6000061035156
2024-02-20,192.3999938964844,197.9499969482422,189.6000061035156,191.6000061035156,10718,0.003929787665782,191.14000244140624,188.6683334350586,190.49000030517576,191.03519801089263,191.37750091552732,196.95060317044656,185.80439866060811,46.238253361000005,0.7524209071042094,0.9720503751652376,198.3500061035156
2024-02-21,197.6000061035156,198.9499969482422,195.3500061035156,198.3500061035156,402,0.0352296439716874,192.1550033569336,189.23333384195965,190.7470004272461,192.36516311864224,191.64750137329105,198.00885767376903,185.28614507281296,55.569953460682285,1.2843470162252402,1.034509703377238,193.8500061035156
2024-02-22,197.4499969482422,198.0,193.5,193.8500061035156,143,-0.022687168447333,192.47000427246093,189.55833384195964,190.9210006713867,192.6351345704374,191.86750183105468,198.21318505125672,185.52181861085265,49.592560105244765,1.3274874491123398,1.0931052525242586,191.0
2024-02-23,193.8999938964844,193.8999938964844,190.6999969482422,191.0,144,-0.0147021202671188,192.69000396728512,189.88666737874348,190.8610006713867,192.3378373758124,192.07000198364256,197.99980419373568,186.1401997735495,48.90930323573899,1.118807957229336,1.098245793465274,190.1000061035156
