Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close
2023-11-23,77.5999984741211,79.75,77.55000305175781,79.58000183105469,3756,0.0,78.39600067138672,80.58766708374023,82.88000030517578,78.67435782039655,78.8610008239746,83.22754358659257,74.49445806135664,49.84755751847017,-1.2175244070619158,-1.6161616445808602,80.38999938964844
2023-11-24,79.58000183105469,80.68000030517578,78.2699966430664,80.38999938964844,376,0.0101784058803284,78.70300064086913,80.39866714477539,82.78000030517578,78.98629265116962,78.66150093078613,82.26411154685755,75.05889031471472,59.70755427965115,-0.9960851501453618,-1.4921463456937605,78.58999633789062
2023-11-27,80.41999816894531,80.41999816894531,80.41999816894531,78.58999633789062,35,-0.0223908827643254,78.81399993896484,80.18000030517578,82.64100021362304,78.91423877602799,78.4455005645752,81.44274595702176,75.44825517212864,58.37963588589725,-0.9548314441527168,-1.384683365385552,78.5999984741211
2023-11-28,78.79000091552734,78.79000091552734,78.79000091552734,78.5999984741211,5,0.0001272698396301,78.80599975585938,80.02566680908203,82.4918002319336,78.85710417568127,78.31450042724609,81.01554602286546,75.61345483162671,66.84831228262985,-0.9108310033007428,-1.28991289296859,78.58999633789062
2023-11-29,78.81999969482422,78.81999969482422,78.81999969482422,78.58999633789062,1,-0.0001272536440793,78.8239990234375,79.83733342488607,82.35620010375976,78.80853911426479,78.27200012207031,80.92479774820305,75.61920249593757,61.02235435301726,-0.8667757741467881,-1.20528546920423,79.4000015258789
2023-11-30,79.7699966430664,79.7699966430664,79.06999969482422,79.4000015258789,9,0.0103067212842935,78.89599914550782,79.67500025431315,82.2468000793457,78.91607773455827,78.25200004577637,80.86197833032402,75.64202176122872,61.0638287511018,-0.7577659838972295,-1.1157815721428297,78.41999816894531
2023-12-01,76.0,79.4800033569336,76.0,78.41999816894531,6,-0.0123426113110864,78.84599914550782,79.54233347574869,82.13440002441406,78.82588144990136,78.19199981689454,80.72355760642624,75.66044202736283,54.59879646778748,-0.7419008492531276,-1.0410054275648897,77.68000030517578
2023-12-04,78.41999816894531,78.41999816894531,78.25,77.68000030517578,35,-0.0094363412528435,78.81699905395507,79.34066670735677,81.95960006713867,78.61753942358762,78.17599983215332,80.71669545088027,75.63530421342638,44.877054306226086,-0.7800473585448913,-0.9888138137608898,78.68000030517578
2023-12-05,78.68000030517578,78.68000030517578,78.68000030517578,78.68000030517578,0,0.0128733264169846,78.9509994506836,79.19900004069011,81.76960006713867,78.62889594751273,78.28599967956544,80.70511220420276,75.86688715492811,51.28692233227898,-0.7212727164396284,-0.9353055942966376,78.75
2023-12-06,78.75,78.75,78.75,78.75,15441,0.000889675833156,78.86799926757813,79.03033345540365,81.57660003662109,78.65091486614676,78.478999710083,80.2990632587261,76.65893616143991,50.34013403690722,-0.6614205543319827,-0.8805285863037067,82.58999633789062
2023-12-07,79.61000061035156,82.75,79.5199966430664,82.58999633789062,35322,0.0487618582589286,79.16899871826172,78.96366678873697,81.45379989624024,79.3671114973729,78.78249969482422,81.16468596257455,76.4003134270739,63.210922601000114,-0.3006657843665437,-0.7645560259162741,81.44000244140625
2023-12-08,82.7300033569336,83.12999725341797,81.12000274658203,81.44000244140625,23492,-0.0139241306147968,79.2739990234375,78.86566696166992,81.34539993286133,79.7440007599244,78.98849983215332,81.54440312017722,76.43259654412942,62.31369185501888,-0.1063341724679816,-0.6329116552266157,82.0
