Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line
2014-02-03,97.4000015258789,97.94000244140624,96.26000213623048,96.43000030517578,293312,-0.010872885237672825,96.83200073242188,,,96.53953608229024,94.95100059509278,99.24354461626119,90.65845657392437,69.3723660243719,1.0754398205387616,0.8415331242136158
2014-02-04,96.52999877929688,97.81999969482422,96.37000274658205,97.19000244140624,204282,0.007881386848752836,97.05200119018555,,,96.6578026930386,95.1390007019043,99.48013792636448,90.79786347744411,69.29530587949147,1.0654596271399015,0.886318424798873
2014-02-05,97.66999816894533,98.26000213623048,96.8000030517578,97.37999725341795,237671,0.001954880206184395,97.11700057983398,,,96.78911079492576,95.32450065612792,99.71808177190383,90.93091954035202,65.24215161836517,1.0606546785446938,0.9211856755480372
2014-02-06,97.25,98.83000183105467,97.25,97.83999633789062,234281,0.004723753311222545,97.16900024414062,,,96.98018089364665,95.60000038146973,99.89282376076393,91.30717700217552,67.99626598686302,1.0814979685372208,0.9532481341458741
2014-02-07,97.97000122070312,100.23999786376952,97.11000061035156,99.87999725341795,270407,0.0208503780854834,97.49300003051758,,,97.50742023178688,96.01100006103516,100.28948882598057,91.73251129608975,72.19981015662073,1.248238534088685,1.0122462141344364
2014-02-10,100.0500030517578,100.5500030517578,99.11000061035156,100.05999755859376,251127,0.00180216570009617,97.92699966430663,,,97.97152520029722,96.37799987792968,100.72652398537812,92.02947577048124,71.17792792936353,1.3790097874653782,1.0855989288006247
2014-02-11,99.97000122070312,100.5999984741211,99.5999984741211,99.94000244140624,233933,-0.001199231662156075,98.17999954223633,,,98.32943015322613,96.78499984741211,100.84346006633197,92.72653962849225,65.50724424017471,1.4561784263470798,1.1597148283099157
2014-02-12,100.45999908447266,101.37999725341795,100.04000091552734,100.37000274658205,318686,0.004302584497412942,98.48099975585937,,,98.70044335201811,97.17400016784669,101.02560238433657,93.3223979513568,64.9656639892664,1.5343455788598988,1.2346409784199124
2014-02-13,100.2699966430664,100.66000366210938,99.4000015258789,100.3499984741211,221722,-0.00019930528956402238,98.69299926757813,,,99.00036246512774,97.48300018310547,101.3113928733329,93.65460749287804,69.46482995588066,1.576506447796305,1.303014072295191
2014-02-14,100.33999633789062,100.47000122070312,99.43000030517578,100.3000030517578,229784,-0.0004982104945042698,98.97399978637695,,,99.23666075360592,97.80000038146973,101.4457041604996,94.15429660243986,76.44341740346931,1.5875843433523187,1.3599281265066165
2014-02-18,100.31999969482422,103.25,100.2300033569336,102.43000030517578,177371,0.02123626309681015,99.57399978637696,96.49200032552083,,99.81726794480043,98.20300025939942,102.02968849906323,94.37631201973561,77.58240376271706,1.7480857877973222,1.4375596587647577
2014-02-19,103.13999938964844,103.8000030517578,102.4000015258789,103.30999755859376,116164,0.008591206197365642,100.18599929809571,96.82133356730144,,100.45230969276284,98.61900024414062,102.77018893808746,94.46781155019379,79.9597247576721,1.9241127882727795,1.534870284666362
2014-02-20,103.41000366210938,103.5,102.75,102.91999816894533,194397,-0.003775040159373133,100.73999938964843,97.12966690063476,,100.90098032479602,98.92849998474121,103.39753303902258,94.45946693045984,74.81481541284734,2.008987406698708,1.6296937090728312
2014-02-21,102.87000274658205,102.91999816894533,101.69000244140624,102.1999969482422,173260,-0.006995736819983445,101.17599945068359,97.45866673787435,,101.13716516542259,99.17249984741211,103.80176416616325,94.54323552866097,74.97352361273019,1.9951541766720737,1.7027858025926799
2014-02-24,102.29000091552734,103.4499969482422,101.97000122070312,102.81999969482422,177861,0.006066563259253366,101.46999969482422,97.8306666056315,,101.44313507985925,99.4814998626709,104.22267437873194,94.74032534660986,85.53952353148802,2.011038284764041,1.7644362990269522
2014-02-25,102.8000030517578,102.83999633789062,101.0199966430664,101.83000183105467,187216,-0.009628456202177782,101.64700012207031,98.13433329264323,,101.51347448916749,99.78699989318848,104.2890223416314,95.28497744474556,75.16272480682338,1.9215910950224213,1.7958672582260462
2014-02-26,102.04000091552734,102.9000015258789,101.58000183105467,102.58999633789062,196517,0.007463365345871775,101.91199951171875,98.49399973551432,,101.70920573438987,100.04599952697754,104.56820301596827,95.52379603798681,76.60881878252107,1.89023925636819,1.814741657854475
2014-02-27,102.56999969482422,103.08000183105467,101.75,102.4000015258789,196494,-0.0018519818578212055,102.11499938964843,98.82099990844726,,101.83480496920605,100.29799957275391,104.75116392726879,95.84483521823903,73.94965391171488,1.8289783806083477,1.8175890024052497
2014-02-28,102.1500015258789,102.95999908447266,101.8000030517578,102.58999633789062,178276,0.001855418058404057,102.3389991760254,99.10166651407877,,101.97211249078505,100.51599922180176,104.96978199089,96.06221645271353,67.66628304050727,1.7752951908075687,1.8091302400857137
2014-03-03,103.0,105.22000122070312,102.9499969482422,104.91999816894533,295819,0.022711783938275998,102.80099868774414,99.46699981689453,,102.508091704996,100.88749923706055,105.51465334283914,96.26034513128197,74.74547906806146,1.8988735193292143,1.827078895934414
2014-03-04,104.88999938964844,104.95999908447266,102.8499984741211,103.33000183105467,210005,-0.01515436871558451,102.89099884033203,99.76566645304362,,102.65752990973394,101.2324993133545,105.47305930503681,96.99193932167218,65.01331260981195,1.8472172481189375,1.8311065663713189
2014-03-05,103.3499984741211,103.52999877929688,100.8499984741211,101.4499969482422,267837,-0.018194182226826006,102.70499877929687,99.98099975585937,,102.43797846218999,101.44549903869628,105.23507767257257,97.65592040482,54.238601555224825,1.6357230022669427,1.7920298535504435
2014-03-06,101.04000091552734,102.08000183105467,100.12999725341795,101.55999755859376,291849,0.0010842840183393765,102.56899871826172,100.14199956258138,,102.27834557062702,101.65449905395508,104.92560025509496,98.3833978528152,54.715514693595786,1.4601566417868383,1.7256552111977226
2014-03-07,101.97000122070312,102.91000366210938,101.56999969482422,102.58000183105467,226145,0.010043366453139413,102.60699920654297,100.3173329671224,,102.33319216343205,101.89149932861328,104.64480285210583,99.13819580512073,58.260872449679106,1.3873325504185345,1.6579906790418852
2014-03-10,102.75,102.81999969482422,100.8499984741211,101.12000274658205,225290,-0.014232784737878923,102.43699951171875,100.46666641235352,,102.1126122694593,101.95349960327148,104.56845324422838,99.33854596231458,45.01142957418304,1.1979994173894966,1.5659924267114076
2014-03-11,100.94000244140624,101.5199966430664,99.31999969482422,100.02999877929688,294201,-0.01077931109255248,102.25699920654297,100.61033299763997,,101.73395527124795,101.95199966430664,104.57155677898218,99.3324425496311,37.70614812696589,0.9490571942084927,1.4426053802108247
2014-03-12,99.4800033569336,99.5999984741211,97.5500030517578,97.98999786376952,416927,-0.020393891236851425,101.79699935913087,100.62966613769531,,101.0532357426155,101.8544994354248,104.89991279655918,98.80908607429042,33.555700441120464,0.5804664084923274,1.2701775858671254
2014-03-13,98.0999984741211,98.5999984741211,97.66999816894533,98.1999969482422,268074,0.0021430665277146765,101.37699890136719,100.657666015625,,100.53446505272944,101.74599914550781,105.14786516029665,98.34413313071897,36.18784122845936,0.30182151578384264,1.0765063718504688
2014-03-14,98.25,99.27999877929688,98.05999755859376,98.88999938964844,226300,0.007026501658344397,101.00699920654297,100.67966588338216,,100.23547129580561,101.67299919128418,105.25869080575342,98.08730757681494,36.494840063195554,0.13511335852288653,0.8882277691849524
2014-03-17,99.38999938964844,99.38999938964844,97.37000274658205,98.08000183105467,227387,-0.008190894565609175,100.3229995727539,100.69933268229167,,99.84356775675997,101.56199913024902,105.45124792910931,97.67275033138873,36.95197886492413,-0.06165338883174343,0.6982515375816133
2014-03-18,97.97000122070312,99.77999877929688,97.75,99.6999969482422,192508,0.016517078782053884,99.95999908447266,100.80833257039389,98.46539978027344,99.81746397339309,101.42549896240234,105.3775989294952,97.47339899530948,40.512146420295174,-0.08588238793700498,0.5414247524778896
2014-03-19,99.52999877929688,100.47000122070312,99.33999633789062,100.37000274658205,110319,0.006720218845018389,99.85199966430665,100.91433258056641,98.60419982910156,99.91792556851836,101.27849922180175,105.15341873987487,97.40357970372864,43.53915368634127,-0.050438749329273946,0.42305205211645686
2014-03-20,100.38999938964844,100.81999969482422,99.08000183105467,99.43000030517578,244866,-0.009365372279401263,99.63899993896484,100.982666015625,98.71939987182617,99.82921188427424,101.10399932861328,104.98199884645133,97.22599981077524,40.40099246933995,-0.09708066598150822,0.31902550849686384
2014-03-21,98.58999633789062,100.25,98.25,99.45999908447266,191289,0.0003017075249400758,99.32699966430664,101.03666610717774,98.86199981689452,99.76208228431031,100.96699943542481,104.87544717798403,97.05855169286559,30.720357589867575,-0.13012408078242288,0.2291955906410065
2014-03-24,99.48999786376952,100.29000091552734,99.0500030517578,99.5999984741211,151710,0.0014075949219498618,99.17499923706055,101.0273328145345,99.02079971313476,99.73261250063953,100.80599937438964,104.65792955674613,96.95406919203316,35.32651790864793,-0.1433618580957301,0.1546841008936592
2014-03-25,99.43000030517578,100.25,98.8000030517578,99.19000244140624,217013,-0.0041164260943376,99.09099960327148,100.99833297729492,99.15019973754883,99.63395612623347,100.67399940490722,104.55897381608342,96.78902499373102,39.94664856609529,-0.18480581890709402,0.08678611693350854
2014-03-26,99.18000030517578,100.45999908447266,99.0999984741211,100.26000213623048,211367,0.010787374417661866,99.31800003051758,101.00899963378906,99.31939971923828,99.74778267350565,100.55749969482422,104.33891630979461,96.77608307985382,44.67215190744176,-0.12981400834418366,0.04346609187797011
2014-03-27,100.3000030517578,101.6999969482422,100.02999877929688,101.27999877929688,202200,0.010173515074141326,99.62600021362304,101.03933283487956,99.4931997680664,100.02636742001314,100.50149955749512,104.20029742189104,96.80270169309921,44.672117307598604,-0.003882640982268981,0.03399634530592229
2014-03-28,101.33999633789062,102.23999786376952,101.18000030517578,101.66999816894533,166326,0.0038507049205076527,99.90400009155273,101.08333282470703,99.64319976806641,100.32520937436445,100.45549964904785,104.06678319895171,96.84421609914399,52.47077968592658,0.12593684476877343,0.05238444519849252
2014-03-31,101.69000244140624,101.97000122070312,100.87999725341795,101.58000183105467,167570,-0.000885180874510394,100.25400009155274,101.1259994506836,99.79559982299804,100.55335345739903,100.28849983215332,103.28749901664963,97.28950064765701,57.65056584106423,0.21903289531442738,0.0857141352216795
2014-04-01,101.52999877929688,101.56999969482422,99.27999877929688,99.73999786376952,237564,-0.018113840658768643,100.25800018310547,101.03633270263671,99.9029997253418,100.40547062219366,100.10899963378907,102.74986054172838,97.46813872584976,58.81168827177555,0.14269435182384882,0.09711017854211337
2014-04-02,99.63999938964844,99.83000183105467,98.86000061035156,99.62000274658205,231596,-0.0012030792035043758,100.18300018310546,100.91333287556967,99.99559982299805,100.26265828117336,100.01749992370605,102.58861867717391,97.4463811702382,57.21548489742556,0.07168654513310457,0.09202545186031162
2014-04-03,99.29000091552734,100.48999786376952,99.06999969482422,100.29000091552734,195430,0.006725538551225263,100.26900024414063,100.82566630045572,100.06679977416992,100.2676296692377,99.95400009155273,102.42551820904977,97.48248197405569,57.12832863940948,0.0686838548481461,0.08735713245787852
2014-04-04,100.37999725341795,101.62999725341795,100.27999877929688,101.13999938964844,193532,0.00847540598625618,100.4370002746582,100.7903330485026,100.14319976806641,100.426242345676,99.88199996948242,102.1025706605652,97.66142927839964,65.51725205204706,0.13335474381577228,0.09655665472945728
2014-04-07,100.91000366210938,101.31999969482422,99.91999816894533,100.44000244140624,254884,-0.006921069334254404,100.52100067138672,100.710999806722,100.21919982910157,100.42874418126331,99.84799995422364,102.00877629052746,97.68722361791981,54.1387391170028,0.12666289464213776,0.10257790271199338
2014-04-08,100.69000244140624,102.70999908447266,100.68000030517578,102.55999755859376,299549,0.02110707950673607,100.85800018310547,100.73533299763997,100.35599975585937,100.81624479532339,99.97449989318848,102.45300946342743,97.49599032294952,60.5389786574731,0.28909296068182755,0.13988091430596022
2014-04-09,102.3499984741211,103.7699966430664,102.02999877929688,103.5999984741211,324660,0.010140414784362228,101.19199981689454,100.76899973551433,100.47979965209962,101.32238182783206,100.25499992370605,103.038851187865,97.4711486595471,69.87611113777879,0.4960215132543482,0.21110903409563783
2014-04-10,103.44000244140624,103.80999755859376,103.0999984741211,103.4000015258789,222169,-0.0019304725018132185,101.40400009155273,100.80233306884766,100.60059967041016,101.70013086384057,100.51500015258789,103.45752602092435,97.57247428425143,68.48035819596562,0.6365381837775601,0.29619486403202233
2014-04-11,103.33999633789062,104.44000244140624,103.01000213623048,103.73999786376952,261915,0.0032881656950993765,101.61100006103516,100.84066645304362,100.71079956054687,102.07101577291856,100.75750007629395,103.92681135147869,97.58818880110921,69.06082316195001,0.7664978108992244,0.39025545340546275
2014-04-14,103.55999755859376,104.5500030517578,103.33999633789062,104.0500030517578,237213,0.002988289901406871,101.85800018310547,100.81166661580404,100.84199966430664,102.43083164179842,101.05600013732911,104.28745962726569,97.82454064739252,72.58368951424198,0.8843127723765178,0.4890669171996738
2014-04-15,103.5999984741211,104.0500030517578,102.91000366210938,103.75,215848,-0.0028832584618817547,102.25900039672851,100.82566655476889,100.98839965820312,102.6706804341987,101.258500289917,104.63644217162778,97.88055840820621,67.46748719076646,0.9426084358167799,0.5797752209230951
2014-04-16,103.76000213623048,104.98999786376952,103.12000274658205,103.76000213623048,279392,9.640613234207507e-05,102.67300033569336,100.90266672770183,101.11979965209962,102.8687389254772,101.42800025939941,104.9551375435684,97.90086297523042,63.80850024425995,0.9783375911366079,0.6594876949657977
2014-04-17,103.83999633789062,104.77999877929688,103.54000091552734,104.3000030517578,191342,0.005204326372491019,103.07400054931641,100.99400024414062,101.2581997680664,103.12896876661912,101.67150039672852,105.28911410966668,98.05388668379035,64.40310992190086,1.0382583688664226,0.7352418297459228
2014-04-21,104.54000091552734,104.7699966430664,103.8499984741211,104.37000274658205,115095,0.0006711379940180784,103.39700088500976,101.05366694132486,101.38879989624023,103.35461130843055,101.91700057983398,105.56895413681487,98.2650470228531,65.31285985268829,1.0789568641807392,0.8039848366328861
2014-04-22,104.36000061035156,104.36000061035156,101.69000244140624,102.12999725341795,323723,-0.021462158035992274,103.56600036621094,101.08733342488607,101.43379989624023,103.13195420751917,102.04350051879882,105.5290030303324,98.55799800726524,62.56572434363904,0.9198574480727899,0.8271593589208669
2014-04-23,101.86000061035156,102.08000183105467,101.1999969482422,101.44000244140624,250645,-0.006756044556621488,103.4540008544922,101.13433354695638,101.46139999389648,102.82432661368046,102.15600051879883,105.38987030434227,98.9221307332554,59.02778145707878,0.7296818812400261,0.8076638633846989
2014-04-24,101.54000091552734,102.3499984741211,101.4000015258789,101.94000244140624,202278,0.004929021963389735,103.2880012512207,101.26600036621093,101.50139999389648,102.66354040053969,102.24000053405761,105.35146712862466,99.12853393949057,58.324935350286246,0.612254506869732,0.7685819920817055
2014-04-25,101.93000030517578,102.0500030517578,100.4800033569336,100.5999984741211,221601,-0.013145025850429648,103.00800094604492,101.34600041707357,101.50599990844727,102.28835095937266,102.20600051879883,105.37594818962566,99.036052847972,47.40384213317841,0.40638084002273445,0.6961417616699113
2014-04-28,100.48999786376952,101.5199966430664,100.33000183105467,100.83999633789062,231590,0.00238566468598167,102.71800079345704,101.4110003153483,101.51579986572266,102.02501375546683,102.1645004272461,105.38531833158065,98.94368252291154,52.01204123863274,0.2595978156424934,0.6088329724644277
2014-04-29,100.88999938964844,102.1999969482422,100.70999908447266,101.27999877929688,218691,0.004363372246979358,102.44100036621094,101.51766688028971,101.53539978027344,101.8895564870723,102.14950027465821,105.38454285424984,98.91445769506657,42.251832530369654,0.17673840080556147,0.5224140581326545
2014-04-30,100.76000213623048,100.76000213623048,99.3499984741211,99.73999786376952,282979,-0.015205380470859176,102.0400001525879,101.51900024414063,101.48159973144531,101.49872764647179,102.14950027465821,105.38454285424984,98.91445769506657,27.96805760709006,-0.01304313286436809,0.41532261993325
2014-05-01,99.72000122070312,99.88999938964844,98.73999786376952,99.41999816894533,235455,-0.0032083386973926764,101.60599975585937,101.48733342488607,101.40379974365234,101.12077683237607,102.13950004577637,105.40852376113223,98.87047633042052,27.590102764706586,-0.18711077013743704,0.2948359419191126
2014-05-02,99.16999816894533,100.13999938964844,99.16999816894533,99.76000213623048,213631,0.003419875010532536,101.15199966430664,101.49833348592122,101.34059982299804,100.87336325125868,102.11300010681153,105.45297393521022,98.77302627841283,27.590164976691028,-0.29423340855784375,0.17702207182372134
2014-05-05,99.95999908447266,100.44000244140624,98.91000366210938,99.4800033569336,190002,-0.0028067238702995656,100.66299972534179,101.49900029500326,101.28619995117188,100.6200250886541,102.03000030517578,105.5494629353953,98.51053767495625,24.180832749276206,-0.3971443993034143,0.06218877759829422
2014-05-06,99.37999725341795,100.41999816894533,99.31999969482422,99.5,251208,0.00020101168467645536,100.4,101.49566701253255,101.21979995727538,100.41638416344426,101.98300018310547,105.61516815493677,98.35083221127418,25.204221891447332,-0.47165163249987074,-0.04457930442133877
2014-05-07,99.83000183105467,100.98999786376952,99.77999877929688,100.7699966430664,291271,0.012763785357451374,100.33299942016602,101.54833348592122,101.19859985351563,100.48067734155738,101.8935001373291,105.55390869338814,98.23309158127006,34.79142962253515,-0.42334102450317346,-0.12033164843770572
2014-05-08,100.81999969482422,100.93000030517578,99.87000274658205,100.26000213623048,252605,-0.005060975725169059,100.16499938964844,101.54833348592122,101.15199996948242,100.44055457695248,101.72650032043457,105.36378405699858,98.08921658387055,29.387740802877573,-0.4213497563957844,-0.18053527002932146
2014-05-09,100.2699966430664,101.18000030517578,99.70999908447266,99.98999786376952,271341,-0.0026930407611012175,100.10399932861328,101.50533345540364,101.10379989624023,100.35863517455557,101.55600013732911,105.18265975465997,97.92934051999825,28.099975585937415,-0.436526741791198,-0.2317335643816968
2014-05-12,100.12000274658205,100.93000030517578,99.93000030517578,100.58999633789062,211648,0.006000584927890129,100.07899932861328,101.46933339436849,101.06379989624024,100.4007008406165,101.39850006103515,104.8971412016309,97.8998589204394,40.78946047541399,-0.3955797524498621,-0.2645028019953299
2014-05-13,100.62999725341795,102.0500030517578,100.36000061035156,101.6999969482422,253588,0.0110349005941206,100.12099914550781,101.47333323160807,100.99939987182617,100.63693649654843,101.28099975585937,104.55535409235912,98.00664541935961,51.480606736808596,-0.27044368929169593,-0.2656909794546031
2014-05-14,101.91000366210938,102.6500015258789,101.83000183105467,102.37000274658205,234477,0.0065880611449853355,100.38399963378906,101.56100006103516,100.98019989013672,100.95203945109999,101.21199989318848,104.32128575507143,98.10271403130552,52.402235113098406,-0.11587287880969654,-0.23572735932562183
2014-05-15,102.02999877929688,102.26000213623048,101.2699966430664,101.5,276060,-0.008498610171338461,100.59199981689453,101.62366663614908,100.98119995117187,101.05166864180907,101.09899978637695,103.97381333126854,98.22418624148536,55.30661066981195,-0.06285183181969956,-0.20115225382443738
2014-05-16,101.55999755859376,102.2300033569336,101.38999938964844,102.0199966430664,147896,0.005123119636122331,100.81799926757813,101.68133316040038,100.99039993286132,101.2277282784013,100.98499946594238,103.48125005237912,98.48874887950564,56.735159916773384,0.020886348395066534,-0.15674453338053662
2014-05-19,102.12999725341795,103.08999633789062,101.97000122070312,102.61000061035156,121114,0.0057832188462951795,101.13099899291993,101.73033320109049,100.99099990844726,101.47905052057408,100.89699935913086,102.98082273467831,98.8131759835834,57.463531337874954,0.13332100722546159,-0.09873142525933698
2014-05-20,102.5999984741211,102.86000061035156,102.0999984741211,102.44000244140624,249769,-0.0016567407458739636,101.42499923706055,101.79699986775717,101.01739990234375,101.65376905163447,100.91249961853028,103.03911238762856,98.78588684943199,67.90453746548293,0.2063304044305596,-0.03771905932135767
2014-05-21,102.95999908447266,104.29000091552734,102.77999877929688,104.06999969482422,272127,0.01591172603056412,101.75499954223633,101.84733327229817,101.0981999206543,102.0930837140326,101.04399948120117,103.59154699564019,98.49645196676215,76.27119959102953,0.39120842639461273,0.04806643782183642
2014-05-22,103.8499984741211,104.22000122070312,103.5500030517578,103.73999786376952,159181,-0.0031709602385163738,102.10299911499024,101.8519999186198,101.21319992065429,102.3925226503484,101.13399925231934,103.92990147578588,98.3380970288528,72.51129737735094,0.5052727314231049,0.13950769654209014
2014-05-23,103.70999908447266,104.5,103.63999938964844,104.3499984741211,160563,0.005880090832010909,102.53899917602538,101.8836664835612,101.33619995117188,102.7484273455798,101.32149925231934,104.44982310379542,98.19317540084326,76.55395904919554,0.6375422757165126,0.23911461237697465
2014-05-27,104.33999633789062,104.5,103.56999969482422,104.11000061035156,174387,-0.0022999316461805863,102.89099960327148,101.89599990844727,101.44059997558594,102.99598612099284,101.48499946594238,104.8408959714255,98.12910296045926,74.54739568691338,0.7147616927885139,0.3342440284592825
2014-05-28,104.13999938964844,104.38999938964844,102.63999938964844,102.72000122070312,239134,-0.013351257146282602,102.99300003051758,101.85166651407877,101.53339996337891,102.94580704821288,101.5569995880127,104.9558916718933,98.1581075041321,60.25238769509693,0.6562326614879339,0.39864175506501287
2014-05-29,103.05999755859376,103.94000244140624,102.61000061035156,103.58000183105467,205506,0.008372279985703557,103.11399993896484,101.84599990844727,101.61100006103516,103.06111519054775,101.74899978637696,105.14955644130013,98.34844313145378,66.83568418047105,0.671502185237884,0.45321384109958707
2014-05-30,103.51000213623048,103.55999755859376,102.4000015258789,102.70999908447266,169734,-0.008399331253160724,103.23499984741211,101.81099980672201,101.65779998779297,102.9972758985341,101.91349983215332,105.15422903020048,98.67277063410616,63.00190953557001,0.606411112263487,0.4838532953323671
2014-06-02,102.91999816894533,103.3499984741211,102.0999984741211,102.47000122070312,159042,-0.002336655300445911,103.28000030517578,101.74999974568685,101.71860000610351,102.9014077752921,102.04899978637695,105.13345944079836,98.96454013195554,59.30694924114003,0.5293580361878156,0.4929542435034568
2014-06-03,102.44000244140624,102.86000061035156,102.2300033569336,102.66000366210938,160208,0.0018542250331101684,103.28500061035156,101.69299977620443,101.78260009765626,102.85751611834978,102.20799980163574,105.0534559002511,99.36254370302038,55.22879021842645,0.478113136739978,0.48998602215076104
2014-06-04,102.79000091552734,103.69000244140624,102.33999633789062,102.63999938964844,208540,-0.0001948594559452177,103.30500030517578,101.7099998474121,101.8434001159668,102.81796762222226,102.36499977111816,104.91220992108653,99.8177896211498,51.582628606183015,0.4309196338225547,0.4781727444851198
2014-06-05,102.37000274658205,102.69000244140624,101.5999984741211,102.4800033569336,200402,-0.001558807810466356,103.14600067138672,101.74466654459636,101.90920013427734,102.75651957398796,102.45050010681152,104.88457023301947,100.01642998060356,56.26600636303233,0.3762706858066025,0.4577923327494164
2014-06-06,102.44000244140624,103.06999969482422,102.3000030517578,102.66000366210938,197758,0.0017564432014005593,103.0380012512207,101.76866658528645,101.95720016479493,102.73897122637366,102.57050018310547,104.77575336422679,100.36524700198414,54.278119865078075,0.34352557212372403,0.43493898062427794
2014-06-09,102.77999877929688,104.56999969482422,102.62000274658205,104.41000366210938,246719,0.017046560856941673,103.04400177001953,101.8956667582194,102.01980026245117,103.04279530559833,102.79150047302247,104.78347811146799,100.79952283457695,60.416685063163236,0.4535568867924127,0.4386625618579049
2014-06-10,104.45999908447266,105.05999755859376,103.9800033569336,104.3499984741211,255599,-0.0005747072683042198,103.06800155639648,102.01266682942709,102.07340026855469,103.2804686089661,102.97950057983398,104.79888715034387,101.16011400932409,61.195747935011624,0.5298082791657777,0.4568917053194795
2014-06-11,104.3000030517578,104.80999755859376,104.16999816894533,104.4000015258789,187728,0.00047918593664575404,103.23600158691406,102.11666692097982,102.12980026245117,103.4840200484048,103.11450080871582,104.93482395816602,101.29417765926561,52.374109722575945,0.5875005447932153,0.4830134732142267
2014-06-12,104.47000122070312,106.9499969482422,104.3499984741211,106.52999877929688,321499,0.020402272244124164,103.53100128173828,102.34300028483072,102.26560028076172,104.03783436311245,103.32250061035157,105.66144137029207,100.98355985041107,65.94284847338139,0.7959201857165112,0.5455948157146837
2014-06-13,106.83999633789062,107.68000030517578,106.37000274658205,106.91000366210938,255394,0.0035671161848014332,103.95100173950195,102.59266713460286,102.41140029907227,104.56004696293007,103.59300079345704,106.2712099796333,100.91479160728078,65.0234836375685,0.9804553914993903,0.6325669308716251
2014-06-16,106.87999725341795,107.54000091552734,106.56999969482422,106.9000015258789,204792,-9.355659795950988e-05,104.39400177001953,102.8306671142578,102.54360031127929,104.98549324710257,103.83700103759766,106.78718427963689,100.88681779555843,66.8274757060858,1.1130630844049278,0.7286661615782857
