Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line,Future_Close,Predicted_Close,Signal,Strategy_Return,Cumulative_PnL
2023-11-22,77.7699966430664,77.97000122070312,73.79000091552734,77.0999984741211,389325,,76.73499984741211,81.378000386556,84.28700012207031,77.29387707463485,78.81800003051758,85.06123601810907,72.57476404292609,37.58108446360162,-2.178945063996025,-2.314814539133665,75.54000091552734,75.48045,-1,,
2023-11-24,76.79000091552734,77.08999633789062,75.06999969482422,75.54000091552734,281147,-0.020233431770006693,76.71500015258789,81.13233362833658,83.99460006713868,76.97499050025166,78.43450012207032,84.48098075127588,72.38801949286476,38.27276020067588,-2.180192287793972,-2.2878900888657263,74.86000061035156,74.74194,-1,0.020233431770006693,1.0202334317700066
2023-11-27,75.30999755859375,76.2300033569336,74.05999755859375,74.86000061035156,289562,-0.009001857253565504,76.48400039672852,80.70466690063476,83.67640014648437,76.5904468839062,77.90050010681152,83.136919994774,72.66408021884904,36.1781032735992,-2.2105689998685705,-2.2724258710662952,76.41000366210938,76.38151,1,0.009001857253565504,1.0294174274881154
2023-11-28,75.06999969482422,77.0199966430664,74.63999938964844,76.41000366210938,286618,0.02070535718835509,76.2990005493164,80.3630002339681,83.37500015258789,76.55763902539768,77.60550041198731,82.44574525964252,72.7652555643321,47.55849624060151,-2.085529781554669,-2.23504665316397,77.86000061035156,77.660675,1,0.02070535718835509,1.0507318830201744
2023-11-29,76.55999755859375,78.08999633789062,75.66999816894531,77.86000061035156,322170,0.018976532898155263,76.25900039672851,80.06966679890951,83.10820022583007,76.79443204084384,77.44750061035157,82.01718482085123,72.87781639985191,56.633455249001614,-1.848128588639213,-2.1576630402590187,75.95999908447266,76.17561,-1,0.018976532898155263,1.0706711311654473
2023-11-30,77.75,79.5999984741211,75.05000305175781,75.95999908447266,559169,-0.02440279361655051,76.18899993896484,79.65766677856445,82.8218002319336,76.64271695786726,77.22350044250489,81.61112988397221,72.83587100103756,50.535022487420406,-1.7926362818537456,-2.0846576885779644,74.06999969482422,74.03313,-1,0.02440279361655051,1.0967984978104763
2023-12-01,75.58999633789062,76.76000213623047,73.93000030517578,74.06999969482422,358976,-0.024881508852397816,76.30599975585938,79.1476666768392,82.51060028076172,76.17495018276853,76.80400047302246,80.65511601884671,72.9528849271982,42.626072861092375,-1.879499681901436,-2.0436260872426586,73.04000091552734,72.97918,-1,0.024881508852397816,1.1240884993430442
2023-12-04,74.58000183105469,75.02999877929688,72.62999725341797,73.04000091552734,388832,-0.013905748393959416,76.02099990844727,78.6240000406901,82.17080032348633,75.60495940690649,76.43050041198731,80.21664914064999,72.64435168332463,37.547701935158855,-2.0083013973026453,-2.036561149254656,72.31999969482422,72.36561,-1,0.013905748393959416,1.1397197911874521
2023-12-05,73.30000305175781,74.12000274658203,72.0199966430664,72.31999969482422,358703,-0.009857628856492329,75.49300003051758,78.18500010172527,81.8236003112793,75.0076940047097,76.0055004119873,79.6214560655537,72.3895447584209,36.30072774876479,-2.143763791393283,-2.0580016776823817,69.37999725341797,69.8156,-1,0.009857628856492329,1.150954725889377
2023-12-06,72.0999984741211,72.5999984741211,69.11000061035156,69.37999725341797,436803,-0.04065268879718564,74.65400009155273,77.70633341471354,81.40340026855469,73.98447641356574,75.6060001373291,80.21606484094428,70.99593543371392,34.187646676125524,-2.4599950494238385,-2.138400352030673,69.33999633789062,69.26443,-1,0.04065268879718564,1.197744130180608
2023-12-07,69.27999877929688,70.4800033569336,68.80000305175781,69.33999633789062,339000,-0.0005765482431663305,73.87799987792968,77.17133331298828,80.91660018920898,73.14002549071571,75.3064998626709,80.70324213485536,69.90975759048645,40.77718644465782,-2.682911406675885,-2.247302562959715,71.2300033569336,71.068184,1,0.0005765482431663305,1.1984346874546263
